country_id,country,GEOLEVEL1,province,cohort,primary_educ,higher_educ,tertiary_educ,n,1a_distance-to-the-nearest-city,1b_name-of-the-nearest-city,2a_elevation-sd,2b_elevation-mean,2c_elevation-min,2d_elevation-max,2e_elevation-valid-pixels,3a_average-annual-precipitation-mm,3b_annual-precipitation-min-mm,3c_annual-precipitation-max-mm,3d_annual-precipitation-sd-mm,3e_annual-precipitation-valid-pixels,4a_average-annual-temperature-c,4b_annual-temperature-min-c,4c_annual-temperature-max-c,4d_annual-temperature-sd-c,5_area-km-2,6_river,7_sea,8_border,9_latitude,10_longitude,11_caloric_suitability_average,12_oil-surface-share,13_gold-deposit,14a_nighttime_light_intensity_average_2000,14b_nighttime_light_intensity_average_2012,15_railway,16a_mission-dummy,16b_distance-to-nearest-mission-km,16e_25-km-mission-exposure-buffer,16f_mission-count-within-25km-centroid,16g_mission-count-within-50km-centroid,16h_mission-count-within-75km-centroid,16i_mission-count-within-100km-centroid,16j_mission-count-total,16k_mission-station-density
20,cameroon,120002,"Centre, Sud",1915,0.03953576146442725,0.005661445555765239,0.0031137950556708815,10598,219.6325720538315,Douala,188.3256037503563,607.5642317380352,24.0,952.0,397,1765.2619647355164,1510.0,2601.0,274.9346648087872,397,24.03892891833404,22.89198112487793,26.505979537963867,0.7532172064205178,116058.00496872904,1,1,1,3.887421743534154,11.721352074056062,2509.928992300153,0.0105023286401774,0,11.296594619750977,12.8052978515625,1,1,16.09213913900768,0.1961686263534197,2,2,2,4,14,0.0001206293353377
20,cameroon,120003,Est,1975,0.6116978066612511,0.2009545085296507,0.06772948822095858,9848,485.7075147590742,Bangui,116.14325049211406,650.6180371352785,364.0,991.0,377,1574.5835543766575,1483.0,1647.0,42.88481946040525,377,23.77326665316716,22.69585227966309,25.079103469848636,0.4524715674967123,108914.9695261442,1,0,1,3.798624143961439,14.211866679556929,2647.1265552520754,0.0,0,6.207547187805176,8.073732376098633,0,0,223.5114950463604,0.0,0,0,0,0,0,0.0
20,cameroon,120003,Est,1965,0.5290345251691119,0.13449881402090838,0.023016779407888956,11383,485.7075147590742,Bangui,116.14325049211406,650.6180371352785,364.0,991.0,377,1574.5835543766575,1483.0,1647.0,42.88481946040525,377,23.77326665316716,22.69585227966309,25.079103469848636,0.4524715674967123,108914.9695261442,1,0,1,3.798624143961439,14.211866679556929,2647.1265552520754,0.0,0,6.207547187805176,8.073732376098633,0,0,223.5114950463604,0.0,0,0,0,0,0,0.0
20,cameroon,120003,Est,1955,0.44493882091212456,0.08684252343874146,0.013427617988240903,12586,485.7075147590742,Bangui,116.14325049211406,650.6180371352785,364.0,991.0,377,1574.5835543766575,1483.0,1647.0,42.88481946040525,377,23.77326665316716,22.69585227966309,25.079103469848636,0.4524715674967123,108914.9695261442,1,0,1,3.798624143961439,14.211866679556929,2647.1265552520754,0.0,0,6.207547187805176,8.073732376098633,0,0,223.5114950463604,0.0,0,0,0,0,0,0.0
20,cameroon,120003,Est,1945,0.2360085011638498,0.035219107377795766,0.006578281550450359,9881,485.7075147590742,Bangui,116.14325049211406,650.6180371352785,364.0,991.0,377,1574.5835543766575,1483.0,1647.0,42.88481946040525,377,23.77326665316716,22.69585227966309,25.079103469848636,0.4524715674967123,108914.9695261442,1,0,1,3.798624143961439,14.211866679556929,2647.1265552520754,0.0,0,6.207547187805176,8.073732376098633,0,0,223.5114950463604,0.0,0,0,0,0,0,0.0
20,cameroon,120003,Est,1935,0.10256086791976789,0.011353601614734452,0.002396871451999495,7927,485.7075147590742,Bangui,116.14325049211406,650.6180371352785,364.0,991.0,377,1574.5835543766575,1483.0,1647.0,42.88481946040525,377,23.77326665316716,22.69585227966309,25.079103469848636,0.4524715674967123,108914.9695261442,1,0,1,3.798624143961439,14.211866679556929,2647.1265552520754,0.0,0,6.207547187805176,8.073732376098633,0,0,223.5114950463604,0.0,0,0,0,0,0,0.0
20,cameroon,120003,Est,1925,0.0381088241287956,0.004687181577338496,0.0018341145302628898,4907,485.7075147590742,Bangui,116.14325049211406,650.6180371352785,364.0,991.0,377,1574.5835543766575,1483.0,1647.0,42.88481946040525,377,23.77326665316716,22.69585227966309,25.079103469848636,0.4524715674967123,108914.9695261442,1,0,1,3.798624143961439,14.211866679556929,2647.1265552520754,0.0,0,6.207547187805176,8.073732376098633,0,0,223.5114950463604,0.0,0,0,0,0,0,0.0
20,cameroon,120003,Est,1915,0.014808720691073632,0.002879473467708762,0.002879473467708762,2431,485.7075147590742,Bangui,116.14325049211406,650.6180371352785,364.0,991.0,377,1574.5835543766575,1483.0,1647.0,42.88481946040525,377,23.77326665316716,22.69585227966309,25.079103469848636,0.4524715674967123,108914.9695261442,1,0,1,3.798624143961439,14.211866679556929,2647.1265552520754,0.0,0,6.207547187805176,8.073732376098633,0,0,223.5114950463604,0.0,0,0,0,0,0,0.0
20,cameroon,120004,"Nord, Adamoua, Extrème Nord",1975,0.2690121536068023,0.1032979559142932,0.043346323880528045,64919,164.86383993461683,Yola,335.24592805579226,654.82722513089,183.0,1725.0,573,1187.4397905759165,289.0,1778.0,373.66557262064,573,25.106201860917174,19.406103134155277,28.58673095703125,2.2265867049188897,164124.70243872626,1,0,1,8.382361677963146,13.750124163731714,3665.70730878544,0.0,0,9.741023063659668,11.387040138244627,0,1,118.99093599131342,0.0278549255412543,0,0,0,0,2,1.218585606116581e-05
20,cameroon,120004,"Nord, Adamoua, Extrème Nord",1965,0.1859834868568861,0.054201303077960006,0.011514266456975961,71216,164.86383993461683,Yola,335.24592805579226,654.82722513089,183.0,1725.0,573,1187.4397905759165,289.0,1778.0,373.66557262064,573,25.106201860917174,19.406103134155277,28.58673095703125,2.2265867049188897,164124.70243872626,1,0,1,8.382361677963146,13.750124163731714,3665.70730878544,0.0,0,9.741023063659668,11.387040138244627,0,1,118.99093599131342,0.0278549255412543,0,0,0,0,2,1.218585606116581e-05
20,cameroon,120004,"Nord, Adamoua, Extrème Nord",1955,0.13601792573623558,0.02678617157490397,0.005428937259923175,78100,164.86383993461683,Yola,335.24592805579226,654.82722513089,183.0,1725.0,573,1187.4397905759165,289.0,1778.0,373.66557262064,573,25.106201860917174,19.406103134155277,28.58673095703125,2.2265867049188897,164124.70243872626,1,0,1,8.382361677963146,13.750124163731714,3665.70730878544,0.0,0,9.741023063659668,11.387040138244627,0,1,118.99093599131342,0.0278549255412543,0,0,0,0,2,1.218585606116581e-05
20,cameroon,120004,"Nord, Adamoua, Extrème Nord",1945,0.06641200805186159,0.01090488342235818,0.0022982675817470005,63091,164.86383993461683,Yola,335.24592805579226,654.82722513089,183.0,1725.0,573,1187.4397905759165,289.0,1778.0,373.66557262064,573,25.106201860917174,19.406103134155277,28.58673095703125,2.2265867049188897,164124.70243872626,1,0,1,8.382361677963146,13.750124163731714,3665.70730878544,0.0,0,9.741023063659668,11.387040138244627,0,1,118.99093599131342,0.0278549255412543,0,0,0,0,2,1.218585606116581e-05
20,cameroon,120004,"Nord, Adamoua, Extrème Nord",1935,0.03833363409038179,0.00696037740713052,0.0015467505349178933,38791,164.86383993461683,Yola,335.24592805579226,654.82722513089,183.0,1725.0,573,1187.4397905759165,289.0,1778.0,373.66557262064,573,25.106201860917174,19.406103134155277,28.58673095703125,2.2265867049188897,164124.70243872626,1,0,1,8.382361677963146,13.750124163731714,3665.70730878544,0.0,0,9.741023063659668,11.387040138244627,0,1,118.99093599131342,0.0278549255412543,0,0,0,0,2,1.218585606116581e-05
20,cameroon,120004,"Nord, Adamoua, Extrème Nord",1925,0.023020875240266418,0.0037995619328595057,0.0013410218586562962,22371,164.86383993461683,Yola,335.24592805579226,654.82722513089,183.0,1725.0,573,1187.4397905759165,289.0,1778.0,373.66557262064,573,25.106201860917174,19.406103134155277,28.58673095703125,2.2265867049188897,164124.70243872626,1,0,1,8.382361677963146,13.750124163731714,3665.70730878544,0.0,0,9.741023063659668,11.387040138244627,0,1,118.99093599131342,0.0278549255412543,0,0,0,0,2,1.218585606116581e-05
20,cameroon,120004,"Nord, Adamoua, Extrème Nord",1915,0.00958764636008824,0.0011030035635499745,0.000254539283896148,11786,164.86383993461683,Yola,335.24592805579226,654.82722513089,183.0,1725.0,573,1187.4397905759165,289.0,1778.0,373.66557262064,573,25.106201860917174,19.406103134155277,28.58673095703125,2.2265867049188897,164124.70243872626,1,0,1,8.382361677963146,13.750124163731714,3665.70730878544,0.0,0,9.741023063659668,11.387040138244627,0,1,118.99093599131342,0.0278549255412543,0,0,0,0,2,1.218585606116581e-05
20,cameroon,120005,"Littoral
",1975,0.920221138710792,0.5690098667792836,0.17890735977271854,26047,46.96751326080089,Douala,336.909352207502,335.4065934065934,13.0,1304.0,91,2548.164835164835,1829.0,3120.0,314.30223655948026,91,25.3841061434903,22.10756492614746,26.98285484313965,1.2069521783230173,20230.394360874623,1,1,1,4.266738034939885,10.1193937803381,2462.4835231050533,0.2301917463342041,0,15.036340713500977,14.121102333068848,1,1,2.8549275490493224,0.6609951248301894,3,9,18,24,19,0.0009391809008303
20,cameroon,120005,"Littoral
",1965,0.8866359447004608,0.4656589861751152,0.09780645161290323,27125,46.96751326080089,Douala,336.909352207502,335.4065934065934,13.0,1304.0,91,2548.164835164835,1829.0,3120.0,314.30223655948026,91,25.3841061434903,22.10756492614746,26.98285484313965,1.2069521783230173,20230.394360874623,1,1,1,4.266738034939885,10.1193937803381,2462.4835231050533,0.2301917463342041,0,15.036340713500977,14.121102333068848,1,1,2.8549275490493224,0.6609951248301894,3,9,18,24,19,0.0009391809008303
20,cameroon,120005,"Littoral
",1955,0.8116618825243135,0.33409022749667966,0.07077674478385673,23341,46.96751326080089,Douala,336.909352207502,335.4065934065934,13.0,1304.0,91,2548.164835164835,1829.0,3120.0,314.30223655948026,91,25.3841061434903,22.10756492614746,26.98285484313965,1.2069521783230173,20230.394360874623,1,1,1,4.266738034939885,10.1193937803381,2462.4835231050533,0.2301917463342041,0,15.036340713500977,14.121102333068848,1,1,2.8549275490493224,0.6609951248301894,3,9,18,24,19,0.0009391809008303
