country_id,country,GEOLEVEL1,province,cohort,primary_educ,higher_educ,tertiary_educ,n,1a_distance-to-the-nearest-city,1b_name-of-the-nearest-city,2a_elevation-sd,2b_elevation-mean,2c_elevation-min,2d_elevation-max,2e_elevation-valid-pixels,3a_average-annual-precipitation-mm,3b_annual-precipitation-min-mm,3c_annual-precipitation-max-mm,3d_annual-precipitation-sd-mm,3e_annual-precipitation-valid-pixels,4a_average-annual-temperature-c,4b_annual-temperature-min-c,4c_annual-temperature-max-c,4d_annual-temperature-sd-c,5_area-km-2,6_river,7_sea,8_border,9_latitude,10_longitude,11_caloric_suitability_average,12_oil-surface-share,13_gold-deposit,14_nighttime_light_intensity_average_2000,14_nighttime_light_intensity_average_2012,15_railway,16a_mission-dummy,16b_distance-to-nearest-mission-km,16e_25-km-mission-exposure-buffer,16f_mission-count-within-25km-centroid,16g_mission-count-within-50km-centroid,16h_mission-count-within-75km-centroid,16i_mission-count-within-100km-centroid,16j_mission-count-total,16k_mission-station-density
1,benin,204001,Alibori,1915,0.0017064846416382253,0.0,0.0,1172,315.7411284925201,Sokoto,41.24800671853644,265.0,168.0,333.0,103.0,911.1553398058252,646.0,1057.0,114.20963158689652,103,27.934757343773704,26.900144577026367,29.044588088989254,0.6154288104010638,26816.528065744656,1.0,0.0,1.0,11.324537177940773,2.897403478704802,4003.505460357666,0.0,0.0,6.96212100982666,8.202020645141602,0.0,0.0,231.66302679127517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,benin,204002,Atacora,1915,0.002443494196701283,0.0,0.0,1637,373.3858716519603,Iseyin,104.5321444090435,307.2073170731707,141.0,546.0,82.0,1041.3536585365853,878.0,1193.0,86.4756235145192,82,27.50192379369968,26.1460018157959,28.815832138061523,0.7910562690571945,20716.932436159223,0.0,0.0,1.0,10.684670261423204,1.575623537477644,4295.988332801606,0.0,0.0,8.074073791503906,9.27464771270752,0.0,0.0,199.48811051823145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,benin,204003,Atlantique,1915,0.018174634531805612,0.0019755037534571317,0.0003951007506914263,2531,42.290666695850405,Porto Novo,27.975132255118258,36.94444444444444,3.0,102.0,18.0,1085.7222222222222,987.0,1201.0,60.42792360008148,18,27.23116355472141,27.06483459472656,27.473709106445312,0.1306271234190618,3148.242328156205,0.0,1.0,0.0,6.613548955406543,2.21453421939166,3522.201220703125,0.0,0.0,8.5958251953125,12.807332038879396,1.0,1.0,23.714330967414355,0.5033222334558249,1.0,5.0,10.0,16.0,2.0,0.0006352751127551
1,benin,204004,Borgou,1915,0.003778337531486146,0.0,0.0,1588,221.36200672398328,Iseyin,39.75507539192292,342.0,256.0,464.0,103.0,1071.2135922330096,1020.0,1136.0,23.683450649529043,103,26.57437172676753,25.86569023132324,27.18577003479004,0.2871029142991653,25565.59536932945,0.0,0.0,1.0,9.79625416772478,2.7713410058090853,4176.628527382944,0.0,0.0,10.251121520996094,13.032154083251951,1.0,0.0,141.60969890045266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,benin,204005,Collines,1915,0.013774104683195593,0.0013774104683195593,0.0,1452,107.03565618529665,Abomey,54.6169972525851,201.9833333333333,91.0,300.0,60.0,1060.7666666666669,1005.0,1141.0,33.11714896478191,60,26.98593587875366,26.44758415222168,27.54981231689453,0.3116645655349564,13993.957276118785,0.0,0.0,1.0,8.136834782865934,2.206505771847065,3688.9762686270255,0.0,0.0,5.765100479125977,6.760000228881836,1.0,0.0,103.90935492319366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,benin,204012,Zou,1915,0.0155096011816839,0.0014771048744460858,0.0,2708,11.517072593885665,Abomey,48.54219478511672,104.96153846153848,23.0,195.0,26.0,1042.576923076923,989.0,1145.0,34.56562663078305,26,27.268632081838756,26.9277286529541,27.571060180664062,0.1854002830752794,5284.404667442954,0.0,0.0,1.0,7.278233331033497,2.1074301726721343,3522.4691375248017,0.0,0.0,8.310218811035156,9.927499771118164,1.0,1.0,11.250811247630612,0.4692451024554435,1.0,2.0,2.0,5.0,1.0,0.0001892360753825
1,benin,204001,Alibori,1925,0.007852193995381063,0.0023094688221709007,0.00046189376443418013,2165,315.7411284925201,Sokoto,41.24800671853644,265.0,168.0,333.0,103.0,911.1553398058252,646.0,1057.0,114.20963158689652,103,27.934757343773704,26.900144577026367,29.044588088989254,0.6154288104010638,26816.528065744656,1.0,0.0,1.0,11.324537177940773,2.897403478704802,4003.505460357666,0.0,0.0,6.96212100982666,8.202020645141602,0.0,0.0,231.66302679127517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,benin,204002,Atacora,1925,0.007292616226071103,0.002127013065937405,0.00030385900941962927,3291,373.3858716519603,Iseyin,104.5321444090435,307.2073170731707,141.0,546.0,82.0,1041.3536585365853,878.0,1193.0,86.4756235145192,82,27.50192379369968,26.1460018157959,28.815832138061523,0.7910562690571945,20716.932436159223,0.0,0.0,1.0,10.684670261423204,1.575623537477644,4295.988332801606,0.0,0.0,8.074073791503906,9.27464771270752,0.0,0.0,199.48811051823145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,benin,204006,Couffo,1915,0.005681818181818182,0.0008116883116883117,0.0,1232,37.28549607668226,Abomey,47.22758139524449,117.66666666666669,39.0,192.0,18.0,1013.9444444444443,987.0,1048.0,18.89289173273089,18,27.013625568813747,26.87555885314941,27.17064476013184,0.0963925809502457,2376.7458057158883,0.0,0.0,1.0,6.996912955635301,1.7822525610043036,3505.929969200721,0.0,0.0,5.140127182006836,6.63095235824585,1.0,0.0,44.408739127771504,0.0460556719303439,0.0,2.0,3.0,16.0,0.0,0.0
1,benin,204003,Atlantique,1925,0.029332736229287955,0.006045678459471563,0.0011195700850873266,4466,42.290666695850405,Porto Novo,27.975132255118258,36.94444444444444,3.0,102.0,18.0,1085.7222222222222,987.0,1201.0,60.42792360008148,18,27.23116355472141,27.06483459472656,27.473709106445312,0.1306271234190618,3148.242328156205,0.0,1.0,0.0,6.613548955406543,2.21453421939166,3522.201220703125,0.0,0.0,8.5958251953125,12.807332038879396,1.0,1.0,23.714330967414355,0.5033222334558249,1.0,5.0,10.0,16.0,2.0,0.0006352751127551
1,benin,204007,Donga,1915,0.005695687550854353,0.0016273393002441008,0.0,1229,239.3592643510598,Abomey,59.43651202701683,348.6470588235294,194.0,451.0,51.0,1132.2941176470588,1013.0,1293.0,63.37665003232257,51,26.50327121510225,26.00745964050293,27.1510009765625,0.2511994017016596,11102.32654013522,0.0,0.0,1.0,9.322826475562794,1.8079604698487952,3887.488410608092,0.0,0.0,7.083333492279053,9.829268455505373,0.0,0.0,183.77956521330103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,benin,204004,Borgou,1925,0.018446601941747572,0.003883495145631068,0.00032362459546925567,3090,221.36200672398328,Iseyin,39.75507539192292,342.0,256.0,464.0,103.0,1071.2135922330096,1020.0,1136.0,23.683450649529043,103,26.57437172676753,25.86569023132324,27.18577003479004,0.2871029142991653,25565.59536932945,0.0,0.0,1.0,9.79625416772478,2.7713410058090853,4176.628527382944,0.0,0.0,10.251121520996094,13.032154083251951,1.0,0.0,141.60969890045266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,benin,204005,Collines,1925,0.018345189067764882,0.0037439161362785474,0.00037439161362785476,2671,107.03565618529665,Abomey,54.6169972525851,201.9833333333333,91.0,300.0,60.0,1060.7666666666669,1005.0,1141.0,33.11714896478191,60,26.98593587875366,26.44758415222168,27.54981231689453,0.3116645655349564,13993.957276118785,0.0,0.0,1.0,8.136834782865934,2.206505771847065,3688.9762686270255,0.0,0.0,5.765100479125977,6.760000228881836,1.0,0.0,103.90935492319366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,benin,204008,Littoral,1915,0.19419924337957126,0.031525851197982346,0.005044136191677175,793,27.83114563373657,Porto Novo,0.0,4.0,4.0,4.0,1.0,1181.0,1181.0,1181.0,0.0,1,27.23941802978516,27.23941802978516,27.23941802978516,0.0,70.40410980732173,0.0,1.0,0.0,6.370698600697339,2.416250555896379,3405.9844970703125,0.0,0.0,49.24691390991211,56.296295166015625,1.0,1.0,0.6554921086717901,0.9999999999999998,2.0,5.0,8.0,15.0,1.0,0.0142037162707794
1,benin,204009,Mono,1915,0.016300940438871474,0.0012539184952978057,0.0006269592476489029,1595,74.6458912534373,Abomey,20.67792032311008,30.916666666666668,3.0,69.0,12.0,1018.6666666666666,987.0,1059.0,20.56831435863317,12,27.101917107899983,26.87860679626465,27.262834548950195,0.1144606535383878,1622.7997689559354,0.0,1.0,1.0,6.553966633631442,1.831309609846535,3507.951574707032,0.0,0.0,5.622857093811035,7.331670761108398,0.0,1.0,18.134500292130674,0.8162738486167597,1.0,7.0,11.0,16.0,3.0,0.0018486569060396
1,benin,204010,Oueme,1915,0.02626094205919133,0.0016673614005835765,0.0,2399,9.08585020244261,Porto Novo,30.840881958854556,31.8,4.0,100.0,10.0,1186.7,1063.0,1320.0,76.54678308067558,10,27.320516777038574,27.162397384643555,27.473709106445312,0.1049400314310268,1355.9675795657731,0.0,1.0,1.0,6.613480001830888,2.540216092650103,3341.306583180147,0.0,0.0,9.749593734741213,15.406760215759276,1.0,1.0,12.979103831766956,0.6958311784661985,2.0,6.0,8.0,13.0,2.0,0.0014749615183575
1,benin,204011,Plateau,1915,0.006971340046475601,0.001549186676994578,0.0,1291,62.05877286467165,Abomey,50.35712462005748,102.6,33.0,198.0,20.0,1145.05,1059.0,1283.0,52.02064494025425,20,27.19521560668945,26.737457275390625,27.571060180664062,0.2391810193228492,3241.407724679636,0.0,0.0,1.0,7.199032432251508,2.624350811154,3446.5503315172696,0.0,0.0,4.94818639755249,6.70028018951416,1.0,1.0,12.110507724909125,0.4560669318617806,1.0,1.0,3.0,10.0,1.0,0.0003085079338788
1,benin,204006,Couffo,1925,0.008089887640449439,0.0022471910112359553,0.0008988764044943821,2225,37.28549607668226,Abomey,47.22758139524449,117.66666666666669,39.0,192.0,18.0,1013.9444444444443,987.0,1048.0,18.89289173273089,18,27.013625568813747,26.87555885314941,27.17064476013184,0.0963925809502457,2376.7458057158883,0.0,0.0,1.0,6.996912955635301,1.7822525610043036,3505.929969200721,0.0,0.0,5.140127182006836,6.63095235824585,1.0,0.0,44.408739127771504,0.0460556719303439,0.0,2.0,3.0,16.0,0.0,0.0
1,benin,204007,Donga,1925,0.0074418604651162795,0.0018604651162790699,0.0,2150,239.3592643510598,Abomey,59.43651202701683,348.6470588235294,194.0,451.0,51.0,1132.2941176470588,1013.0,1293.0,63.37665003232257,51,26.50327121510225,26.00745964050293,27.1510009765625,0.2511994017016596,11102.32654013522,0.0,0.0,1.0,9.322826475562794,1.8079604698487952,3887.488410608092,0.0,0.0,7.083333492279053,9.829268455505373,0.0,0.0,183.77956521330103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,benin,204008,Littoral,1925,0.24882849109653232,0.06373008434864105,0.01780693533270853,2134,27.83114563373657,Porto Novo,0.0,4.0,4.0,4.0,1.0,1181.0,1181.0,1181.0,0.0,1,27.23941802978516,27.23941802978516,27.23941802978516,0.0,70.40410980732173,0.0,1.0,0.0,6.370698600697339,2.416250555896379,3405.9844970703125,0.0,0.0,49.24691390991211,56.296295166015625,1.0,1.0,0.6554921086717901,0.9999999999999998,2.0,5.0,8.0,15.0,1.0,0.0142037162707794
1,benin,204009,Mono,1925,0.021763187015861305,0.0018443378827001106,0.00036886757654002215,2711,74.6458912534373,Abomey,20.67792032311008,30.916666666666668,3.0,69.0,12.0,1018.6666666666666,987.0,1059.0,20.56831435863317,12,27.101917107899983,26.87860679626465,27.262834548950195,0.1144606535383878,1622.7997689559354,0.0,1.0,1.0,6.553966633631442,1.831309609846535,3507.951574707032,0.0,0.0,5.622857093811035,7.331670761108398,0.0,1.0,18.134500292130674,0.8162738486167597,1.0,7.0,11.0,16.0,3.0,0.0018486569060396
1,benin,204010,Oueme,1925,0.05120941381564611,0.010677707561560253,0.0021791239921551534,4589,9.08585020244261,Porto Novo,30.840881958854556,31.8,4.0,100.0,10.0,1186.7,1063.0,1320.0,76.54678308067558,10,27.320516777038574,27.162397384643555,27.473709106445312,0.1049400314310268,1355.9675795657731,0.0,1.0,1.0,6.613480001830888,2.540216092650103,3341.306583180147,0.0,0.0,9.749593734741213,15.406760215759276,1.0,1.0,12.979103831766956,0.6958311784661985,2.0,6.0,8.0,13.0,2.0,0.0014749615183575
1,benin,204011,Plateau,1925,0.012155591572123177,0.004457050243111832,0.0004051863857374392,2468,62.05877286467165,Abomey,50.35712462005748,102.6,33.0,198.0,20.0,1145.05,1059.0,1283.0,52.02064494025425,20,27.19521560668945,26.737457275390625,27.571060180664062,0.2391810193228492,3241.407724679636,0.0,0.0,1.0,7.199032432251508,2.624350811154,3446.5503315172696,0.0,0.0,4.94818639755249,6.70028018951416,1.0,1.0,12.110507724909125,0.4560669318617806,1.0,1.0,3.0,10.0,1.0,0.0003085079338788
1,benin,204012,Zou,1925,0.027795595467179815,0.004276245456489203,0.00021381227282446012,4677,11.517072593885665,Abomey,48.54219478511672,104.96153846153848,23.0,195.0,26.0,1042.576923076923,989.0,1145.0,34.56562663078305,26,27.268632081838756,26.9277286529541,27.571060180664062,0.1854002830752794,5284.404667442954,0.0,0.0,1.0,7.278233331033497,2.1074301726721343,3522.4691375248017,0.0,0.0,8.310218811035156,9.927499771118164,1.0,1.0,11.250811247630612,0.4692451024554435,1.0,2.0,2.0,5.0,1.0,0.0001892360753825
1,benin,204001,Alibori,1935,0.012651691195455719,0.0018073844564936742,0.0,3873,315.7411284925201,Sokoto,41.24800671853644,265.0,168.0,333.0,103.0,911.1553398058252,646.0,1057.0,114.20963158689652,103,27.934757343773704,26.900144577026367,29.044588088989254,0.6154288104010638,26816.528065744656,1.0,0.0,1.0,11.324537177940773,2.897403478704802,4003.505460357666,0.0,0.0,6.96212100982666,8.202020645141602,0.0,0.0,231.66302679127517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,benin,204002,Atacora,1935,0.01446316147694402,0.0022120129317679087,0.0008507742045261188,5877,373.3858716519603,Iseyin,104.5321444090435,307.2073170731707,141.0,546.0,82.0,1041.3536585365853,878.0,1193.0,86.4756235145192,82,27.50192379369968,26.1460018157959,28.815832138061523,0.7910562690571945,20716.932436159223,0.0,0.0,1.0,10.684670261423204,1.575623537477644,4295.988332801606,0.0,0.0,8.074073791503906,9.27464771270752,0.0,0.0,199.48811051823145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,benin,204003,Atlantique,1935,0.05824571112340896,0.016048699501936912,0.003320420586607637,7228,42.290666695850405,Porto Novo,27.975132255118258,36.94444444444444,3.0,102.0,18.0,1085.7222222222222,987.0,1201.0,60.42792360008148,18,27.23116355472141,27.06483459472656,27.473709106445312,0.1306271234190618,3148.242328156205,0.0,1.0,0.0,6.613548955406543,2.21453421939166,3522.201220703125,0.0,0.0,8.5958251953125,12.807332038879396,1.0,1.0,23.714330967414355,0.5033222334558249,1.0,5.0,10.0,16.0,2.0,0.0006352751127551
1,benin,204004,Borgou,1935,0.03671425922492119,0.009085852030409791,0.0014834044131281292,5393,221.36200672398328,Iseyin,39.75507539192292,342.0,256.0,464.0,103.0,1071.2135922330096,1020.0,1136.0,23.683450649529043,103,26.57437172676753,25.86569023132324,27.18577003479004,0.2871029142991653,25565.59536932945,0.0,0.0,1.0,9.79625416772478,2.7713410058090853,4176.628527382944,0.0,0.0,10.251121520996094,13.032154083251951,1.0,0.0,141.60969890045266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,benin,204005,Collines,1935,0.03837767117313563,0.010248582642825993,0.0004361098996947231,4586,107.03565618529665,Abomey,54.6169972525851,201.9833333333333,91.0,300.0,60.0,1060.7666666666669,1005.0,1141.0,33.11714896478191,60,26.98593587875366,26.44758415222168,27.54981231689453,0.3116645655349564,13993.957276118785,0.0,0.0,1.0,8.136834782865934,2.206505771847065,3688.9762686270255,0.0,0.0,5.765100479125977,6.760000228881836,1.0,0.0,103.90935492319366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,benin,204006,Couffo,1935,0.011892963330029732,0.0019821605550049554,0.0,4036,37.28549607668226,Abomey,47.22758139524449,117.66666666666669,39.0,192.0,18.0,1013.9444444444443,987.0,1048.0,18.89289173273089,18,27.013625568813747,26.87555885314941,27.17064476013184,0.0963925809502457,2376.7458057158883,0.0,0.0,1.0,6.996912955635301,1.7822525610043036,3505.929969200721,0.0,0.0,5.140127182006836,6.63095235824585,1.0,0.0,44.408739127771504,0.0460556719303439,0.0,2.0,3.0,16.0,0.0,0.0
1,benin,204007,Donga,1935,0.015743604160809672,0.0028113578858588698,0.0,3557,239.3592643510598,Abomey,59.43651202701683,348.6470588235294,194.0,451.0,51.0,1132.2941176470588,1013.0,1293.0,63.37665003232257,51,26.50327121510225,26.00745964050293,27.1510009765625,0.2511994017016596,11102.32654013522,0.0,0.0,1.0,9.322826475562794,1.8079604698487952,3887.488410608092,0.0,0.0,7.083333492279053,9.829268455505373,0.0,0.0,183.77956521330103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,benin,204008,Littoral,1935,0.35765821480107196,0.11234796949082664,0.03380746237889095,4851,27.83114563373657,Porto Novo,0.0,4.0,4.0,4.0,1.0,1181.0,1181.0,1181.0,0.0,1,27.23941802978516,27.23941802978516,27.23941802978516,0.0,70.40410980732173,0.0,1.0,0.0,6.370698600697339,2.416250555896379,3405.9844970703125,0.0,0.0,49.24691390991211,56.296295166015625,1.0,1.0,0.6554921086717901,0.9999999999999998,2.0,5.0,8.0,15.0,1.0,0.0142037162707794
1,benin,204009,Mono,1935,0.04076905258281214,0.008802409080379893,0.000463284688441047,4317,74.6458912534373,Abomey,20.67792032311008,30.916666666666668,3.0,69.0,12.0,1018.6666666666666,987.0,1059.0,20.56831435863317,12,27.101917107899983,26.87860679626465,27.262834548950195,0.1144606535383878,1622.7997689559354,0.0,1.0,1.0,6.553966633631442,1.831309609846535,3507.951574707032,0.0,0.0,5.622857093811035,7.331670761108398,0.0,1.0,18.134500292130674,0.8162738486167597,1.0,7.0,11.0,16.0,3.0,0.0018486569060396
1,benin,204010,Oueme,1935,0.09468416069254701,0.03354524550250237,0.005816312728256459,7393,9.08585020244261,Porto Novo,30.840881958854556,31.8,4.0,100.0,10.0,1186.7,1063.0,1320.0,76.54678308067558,10,27.320516777038574,27.162397384643555,27.473709106445312,0.1049400314310268,1355.9675795657731,0.0,1.0,1.0,6.613480001830888,2.540216092650103,3341.306583180147,0.0,0.0,9.749593734741213,15.406760215759276,1.0,1.0,12.979103831766956,0.6958311784661985,2.0,6.0,8.0,13.0,2.0,0.0014749615183575
1,benin,204011,Plateau,1935,0.0349456144411016,0.005785697755149271,0.0009257116408238834,4321,62.05877286467165,Abomey,50.35712462005748,102.6,33.0,198.0,20.0,1145.05,1059.0,1283.0,52.02064494025425,20,27.19521560668945,26.737457275390625,27.571060180664062,0.2391810193228492,3241.407724679636,0.0,0.0,1.0,7.199032432251508,2.624350811154,3446.5503315172696,0.0,0.0,4.94818639755249,6.70028018951416,1.0,1.0,12.110507724909125,0.4560669318617806,1.0,1.0,3.0,10.0,1.0,0.0003085079338788
1,benin,204012,Zou,1935,0.04608819345661451,0.01166429587482219,0.001849217638691323,7030,11.517072593885665,Abomey,48.54219478511672,104.96153846153848,23.0,195.0,26.0,1042.576923076923,989.0,1145.0,34.56562663078305,26,27.268632081838756,26.9277286529541,27.571060180664062,0.1854002830752794,5284.404667442954,0.0,0.0,1.0,7.278233331033497,2.1074301726721343,3522.4691375248017,0.0,0.0,8.310218811035156,9.927499771118164,1.0,1.0,11.250811247630612,0.4692451024554435,1.0,2.0,2.0,5.0,1.0,0.0001892360753825
1,benin,204001,Alibori,1945,0.0305824496695866,0.007684032580298141,0.0,6507,315.7411284925201,Sokoto,41.24800671853644,265.0,168.0,333.0,103.0,911.1553398058252,646.0,1057.0,114.20963158689652,103,27.934757343773704,26.900144577026367,29.044588088989254,0.6154288104010638,26816.528065744656,1.0,0.0,1.0,11.324537177940773,2.897403478704802,4003.505460357666,0.0,0.0,6.96212100982666,8.202020645141602,0.0,0.0,231.66302679127517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,benin,204002,Atacora,1945,0.032328289974964626,0.00783716120605203,0.001415042995537172,9187,373.3858716519603,Iseyin,104.5321444090435,307.2073170731707,141.0,546.0,82.0,1041.3536585365853,878.0,1193.0,86.4756235145192,82,27.50192379369968,26.1460018157959,28.815832138061523,0.7910562690571945,20716.932436159223,0.0,0.0,1.0,10.684670261423204,1.575623537477644,4295.988332801606,0.0,0.0,8.074073791503906,9.27464771270752,0.0,0.0,199.48811051823145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,benin,204003,Atlantique,1945,0.12838024919243193,0.04199353945546839,0.010798338717120442,10835,42.290666695850405,Porto Novo,27.975132255118258,36.94444444444444,3.0,102.0,18.0,1085.7222222222222,987.0,1201.0,60.42792360008148,18,27.23116355472141,27.06483459472656,27.473709106445312,0.1306271234190618,3148.242328156205,0.0,1.0,0.0,6.613548955406543,2.21453421939166,3522.201220703125,0.0,0.0,8.5958251953125,12.807332038879396,1.0,1.0,23.714330967414355,0.5033222334558249,1.0,5.0,10.0,16.0,2.0,0.0006352751127551
